period,country,indicator,breakdown,unit,value,flags
desi_2023,HR,desi_2a2,hh_total,pc_hh,,x
desi_2023,HU,desi_2a2,hh_total,pc_hh,29.810538,""
desi_2023,IE,desi_2a2,hh_total,pc_hh,7.465465,""
desi_2023,IT,desi_2a2,hh_total,pc_hh,13.449593,""
desi_2023,LT,desi_2a2,hh_total,pc_hh,1.687668,""
desi_2023,LU,desi_2a2,hh_total,pc_hh,6.669277,""
desi_2023,LV,desi_2a2,hh_total,pc_hh,0,""
desi_2023,MT,desi_2a2,hh_total,pc_hh,6.356804,""
desi_2023,NL,desi_2a2,hh_total,pc_hh,0,""
desi_2023,PL,desi_2a2,hh_total,pc_hh,3.415927,""
desi_2023,PT,desi_2a2,hh_total,pc_hh,4.535475,""
desi_2023,RO,desi_2a2,hh_total,pc_hh,23.345648,""
desi_2023,SE,desi_2a2,hh_total,pc_hh,6.050613,""
desi_2023,SI,desi_2a2,hh_total,pc_hh,4.53386,""
desi_2023,SK,desi_2a2,hh_total,pc_hh,0.919285,""
desi_2023,EU,desi_2a2,hh_total,pc_hh,13.76102,""
desi_2022,AT,desi_2a3,total_pophh,pc_hh_all,45.373026,""
desi_2022,BE,desi_2a3,total_pophh,pc_hh_all,68.916526,""
desi_2022,BG,desi_2a3,total_pophh,pc_hh_all,84.739312,""
desi_2022,CY,desi_2a3,total_pophh,pc_hh_all,41.432273,""
desi_2022,CZ,desi_2a3,total_pophh,pc_hh_all,52.466979,""
desi_2022,DE,desi_2a3,total_pophh,pc_hh_all,74.93,""
desi_2022,DK,desi_2a3,total_pophh,pc_hh_all,94.895036,""
desi_2022,EE,desi_2a3,total_pophh,pc_hh_all,73.40332,""
desi_2022,EL,desi_2a3,total_pophh,pc_hh_all,19.81282,""
desi_2022,ES,desi_2a3,total_pophh,pc_hh_all,93.836068,""
desi_2022,FI,desi_2a3,total_pophh,pc_hh_all,68.010951,""
desi_2022,FR,desi_2a3,total_pophh,pc_hh_all,63.382096,""
desi_2022,HR,desi_2a3,total_pophh,pc_hh_all,51.696201,""
desi_2022,HU,desi_2a3,total_pophh,pc_hh_all,78.629336,""
desi_2022,IE,desi_2a3,total_pophh,pc_hh_all,88.736061,""
desi_2022,IT,desi_2a3,total_pophh,pc_hh_all,44.162492,""
desi_2022,LT,desi_2a3,total_pophh,pc_hh_all,78.234191,""
desi_2022,LU,desi_2a3,total_pophh,pc_hh_all,95.9,""
desi_2022,LV,desi_2a3,total_pophh,pc_hh_all,90.679386,""
desi_2022,MT,desi_2a3,total_pophh,pc_hh_all,100,""
desi_2022,NL,desi_2a3,total_pophh,pc_hh_all,90.641799,""
desi_2022,PL,desi_2a3,total_pophh,pc_hh_all,69.965717,""
desi_2022,PT,desi_2a3,total_pophh,pc_hh_all,90.542971,""
desi_2022,RO,desi_2a3,total_pophh,pc_hh_all,87.086493,""
desi_2022,SE,desi_2a3,total_pophh,pc_hh_all,82.546386,""
desi_2022,SI,desi_2a3,total_pophh,pc_hh_all,72.4409,""
desi_2022,SK,desi_2a3,total_pophh,pc_hh_all,66.69,""
desi_2022,EU,desi_2a3,total_pophh,pc_hh_all,70.201948,""
desi_2021,AT,desi_2a3,total_pophh,pc_hh_all,39.256389,""
desi_2021,BE,desi_2a3,total_pophh,pc_hh_all,67.516166,""
desi_2021,BG,desi_2a3,total_pophh,pc_hh_all,75.244706,""
desi_2021,CY,desi_2a3,total_pophh,pc_hh_all,26.18518,""
desi_2021,CZ,desi_2a3,total_pophh,pc_hh_all,33.30882,""
desi_2021,DE,desi_2a3,total_pophh,pc_hh_all,55.866438,""
desi_2021,DK,desi_2a3,total_pophh,pc_hh_all,93.840025,""
desi_2021,EE,desi_2a3,total_pophh,pc_hh_all,70.884911,""
desi_2021,EL,desi_2a3,total_pophh,pc_hh_all,10.170277,""
desi_2021,ES,desi_2a3,total_pophh,pc_hh_all,91.697657,""
desi_2021,FI,desi_2a3,total_pophh,pc_hh_all,66.729717,""
desi_2021,FR,desi_2a3,total_pophh,pc_hh_all,52.585751,""
desi_2021,HR,desi_2a3,total_pophh,pc_hh_all,46.511561,""
desi_2021,HU,desi_2a3,total_pophh,pc_hh_all,48.574983,""
desi_2021,IE,desi_2a3,total_pophh,pc_hh_all,83.262238,""
desi_2021,IT,desi_2a3,total_pophh,pc_hh_all,33.731092,""
